S. No,Filing Number,Date of Listing,Date of Upload,Order/Judgement
825,2401105002742022,21-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_166918625473317016637dc2cead732.pdf
826,2401105002742022,13-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16632355015630295476322f5ad93aa4.pdf
827,2401105002742022,11-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_165770609648735473662ce9670ab7e2.pdf
828,2401105002742022,09-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16522685611122859219627b9e1109e98.pdf
829,2401105002742022,02-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1646296767173051012762207ebf3a1f6.pdf
830,2401105002742022,09-08-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1691993103129969551164d9c40f240f2.pdf
831,2401105002742022,21-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1687503277916152531649541ad09848.pdf
832,2401105002742022,12-04-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1681884345398361218643f84b9218a8.pdf
833,2401105002742022,31-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1675315057136810418563db477165694.pdf
834,2401105002742022,21-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_166918625473317016637dc2cead732.pdf
835,2401105002742022,13-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16632355015630295476322f5ad93aa4.pdf
836,2401105002742022,11-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_165770609648735473662ce9670ab7e2.pdf
837,2401105002742022,09-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16522685611122859219627b9e1109e98.pdf
838,2401105002742022,02-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1646296767173051012762207ebf3a1f6.pdf
839,2401105002742022,09-08-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1691993103129969551164d9c40f240f2.pdf
840,2401105002742022,21-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1687503277916152531649541ad09848.pdf
841,2401105002742022,12-04-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1681884345398361218643f84b9218a8.pdf
842,2401105002742022,31-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1675315057136810418563db477165694.pdf
843,2401105002742022,21-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_166918625473317016637dc2cead732.pdf
844,2401105002742022,13-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16632355015630295476322f5ad93aa4.pdf
845,2401105002742022,11-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_165770609648735473662ce9670ab7e2.pdf
846,2401105002742022,09-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16522685611122859219627b9e1109e98.pdf
847,2401105002742022,02-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1646296767173051012762207ebf3a1f6.pdf
848,2401105002742022,09-08-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1691993103129969551164d9c40f240f2.pdf
849,2401105002742022,21-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1687503277916152531649541ad09848.pdf
850,2401105002742022,12-04-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1681884345398361218643f84b9218a8.pdf
851,2401105002742022,31-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1675315057136810418563db477165694.pdf
852,2401105002742022,21-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_166918625473317016637dc2cead732.pdf
853,2401105002742022,13-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16632355015630295476322f5ad93aa4.pdf
854,2401105002742022,11-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_165770609648735473662ce9670ab7e2.pdf
855,2401105002742022,09-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16522685611122859219627b9e1109e98.pdf
856,2401105002742022,02-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1646296767173051012762207ebf3a1f6.pdf
857,2401105002742022,09-08-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1691993103129969551164d9c40f240f2.pdf
858,2401105002742022,21-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1687503277916152531649541ad09848.pdf
859,2401105002742022,12-04-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1681884345398361218643f84b9218a8.pdf
860,2401105002742022,31-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1675315057136810418563db477165694.pdf
861,2401105002742022,21-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_166918625473317016637dc2cead732.pdf
862,2401105002742022,13-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16632355015630295476322f5ad93aa4.pdf
863,2401105002742022,11-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_165770609648735473662ce9670ab7e2.pdf
864,2401105002742022,09-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16522685611122859219627b9e1109e98.pdf
865,2401105002742022,02-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1646296767173051012762207ebf3a1f6.pdf
866,2401105002742022,09-08-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1691993103129969551164d9c40f240f2.pdf
867,2401105002742022,21-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1687503277916152531649541ad09848.pdf
868,2401105002742022,12-04-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1681884345398361218643f84b9218a8.pdf
869,2401105002742022,31-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1675315057136810418563db477165694.pdf
870,2401105002742022,21-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_166918625473317016637dc2cead732.pdf
871,2401105002742022,13-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16632355015630295476322f5ad93aa4.pdf
872,2401105002742022,11-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_165770609648735473662ce9670ab7e2.pdf
873,2401105002742022,09-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16522685611122859219627b9e1109e98.pdf
874,2401105002742022,02-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1646296767173051012762207ebf3a1f6.pdf
875,2401105002742022,09-08-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1691993103129969551164d9c40f240f2.pdf
876,2401105002742022,21-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1687503277916152531649541ad09848.pdf
877,2401105002742022,12-04-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1681884345398361218643f84b9218a8.pdf
878,2401105002742022,31-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1675315057136810418563db477165694.pdf
879,2401105002742022,21-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_166918625473317016637dc2cead732.pdf
880,2401105002742022,13-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16632355015630295476322f5ad93aa4.pdf
881,2401105002742022,11-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_165770609648735473662ce9670ab7e2.pdf
882,2401105002742022,09-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16522685611122859219627b9e1109e98.pdf
883,2401105002742022,02-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1646296767173051012762207ebf3a1f6.pdf
884,2401105002742022,09-08-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1691993103129969551164d9c40f240f2.pdf
885,2401105002742022,21-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1687503277916152531649541ad09848.pdf
886,2401105002742022,12-04-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1681884345398361218643f84b9218a8.pdf
887,2401105002742022,31-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1675315057136810418563db477165694.pdf
888,2401105002742022,21-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_166918625473317016637dc2cead732.pdf
889,2401105002742022,13-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16632355015630295476322f5ad93aa4.pdf
890,2401105002742022,11-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_165770609648735473662ce9670ab7e2.pdf
891,2401105002742022,09-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16522685611122859219627b9e1109e98.pdf
892,2401105002742022,02-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1646296767173051012762207ebf3a1f6.pdf
893,2401105002742022,09-08-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1691993103129969551164d9c40f240f2.pdf
894,2401105002742022,21-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1687503277916152531649541ad09848.pdf
895,2401105002742022,12-04-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1681884345398361218643f84b9218a8.pdf
896,2401105002742022,31-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1675315057136810418563db477165694.pdf
897,2401105002742022,21-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_166918625473317016637dc2cead732.pdf
898,2401105002742022,13-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16632355015630295476322f5ad93aa4.pdf
899,2401105002742022,11-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_165770609648735473662ce9670ab7e2.pdf
900,2401105002742022,09-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16522685611122859219627b9e1109e98.pdf
901,2401105002742022,02-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1646296767173051012762207ebf3a1f6.pdf
902,2401105002742022,09-08-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1691993103129969551164d9c40f240f2.pdf
903,2401105002742022,21-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1687503277916152531649541ad09848.pdf
904,2401105002742022,12-04-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1681884345398361218643f84b9218a8.pdf
905,2401105002742022,31-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1675315057136810418563db477165694.pdf
906,2401105002742022,21-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_166918625473317016637dc2cead732.pdf
907,2401105002742022,13-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16632355015630295476322f5ad93aa4.pdf
908,2401105002742022,11-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_165770609648735473662ce9670ab7e2.pdf
909,2401105002742022,09-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16522685611122859219627b9e1109e98.pdf
910,2401105002742022,02-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1646296767173051012762207ebf3a1f6.pdf
911,2401105002742022,09-08-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1691993103129969551164d9c40f240f2.pdf
912,2401105002742022,21-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1687503277916152531649541ad09848.pdf
913,2401105002742022,12-04-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1681884345398361218643f84b9218a8.pdf
914,2401105002742022,31-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_1675315057136810418563db477165694.pdf
915,2401105002742022,21-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_166918625473317016637dc2cead732.pdf
916,2401105002742022,13-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_16632355015630295476322f5ad93aa4.pdf
917,2401105002742022,11-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105003902022/04/Order-Challenge/04_order-Challange_004_165770609648735473662ce9670ab7e2.pdf
